Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
47309,14177,2025-09-17,92256.37,Paid
47310,1453,2023-07-15,55319.92,Paid
47311,8982,2022-12-22,0.0,Missed
47312,6866,2025-05-24,79024.71,Paid
47313,1851,2023-09-15,20488.84,Paid
47314,9820,2024-02-07,8375.48,Partial
47315,6623,2023-12-23,15079.6,Partial
47316,12181,2024-12-09,95075.18,Paid
47317,4859,2025-07-10,51636.66,Paid
47318,7207,2022-12-21,26557.31,Paid
47319,9861,2024-10-23,235241.265,Late
47320,12592,2022-09-02,137560.07,Paid
47321,9724,2024-10-27,88343.99,Late
47322,1451,2024-04-09,128016.6,Paid
47323,6280,2023-03-13,25946.81,Late
47324,233,2025-06-30,235241.265,Paid
47325,5229,2024-07-14,27355.37,Paid
47326,14076,2024-12-30,10652.19,Paid
47327,10697,2025-11-20,51488.64,Late
47328,8756,2026-02-08,235241.265,Late
47329,2255,2026-11-26,35805.11,Paid
47330,11841,2024-06-06,56762.45,Paid
47331,13598,2024-01-03,47149.73,Paid
47332,5330,2024-09-15,0.0,Missed
47333,6635,2024-07-07,20278.62,Paid
47334,8584,2025-10-13,6739.12,Paid
47335,1043,2023-02-28,16803.5,Paid
47336,4525,2026-09-08,19877.97,Paid
47337,12720,2025-08-01,167694.32,Partial
47338,2612,2025-01-12,147184.04,Paid
47339,1598,2023-03-01,121255.81,Paid
47340,5841,2024-06-18,19532.75,Paid
47341,11851,2023-10-18,73706.37,Paid
47342,1838,2025-09-04,12352.72,Paid
47343,3998,2023-02-14,61442.07,Paid
47344,5807,2024-01-20,34174.59,Paid
47345,10692,2024-03-28,48261.35,Late
47346,5042,2024-08-12,0.0,Missed
47347,9873,2025-03-28,128689.0,Paid
47348,14905,2025-12-02,112214.0,Paid
47349,8899,2024-09-01,49154.88,Paid
47350,5527,2024-07-04,39377.49,Paid
47351,4296,2024-04-02,0.0,Missed
47352,12087,2026-03-17,81768.89,Paid
47353,12252,2022-10-19,33172.09,Late
47354,13329,2022-10-23,103974.62,Partial
47355,11907,2024-09-18,4068.19,Partial
47356,8935,2023-07-13,161839.14,Paid
47357,6399,2024-02-17,113987.35,Paid
47358,9958,2023-11-21,51013.31,Paid
47359,7673,2024-01-03,48327.23,Paid
47360,13394,2024-03-18,22937.23,Paid
47361,7852,2024-06-13,152674.74,Paid
47362,8951,2025-03-18,116094.56,Paid
47363,4098,2025-07-23,20483.83,Late
47364,8371,2023-04-09,60763.46,Paid
47365,12518,2024-06-16,53282.99,Paid
47366,6860,2024-05-22,5648.63,Paid
47367,9772,2025-09-15,27298.87,Paid
47368,3802,2024-10-19,218829.64,Paid
47369,2337,2022-11-07,34843.36,Paid
47370,7466,2024-09-11,4397.0,Paid
47371,11844,2026-08-11,146267.69,Paid
47372,5505,2023-11-08,74200.14,Paid
47373,450,2023-07-10,123762.97,Paid
47374,4496,2025-08-18,83431.27,Paid
47375,10802,2023-03-23,12333.71,Partial
47376,6675,2025-05-12,153609.67,Paid
47377,371,2024-03-15,86391.66,Paid
47378,8577,2024-09-07,0.0,Missed
47379,11045,2024-07-15,66414.61,Paid
47380,8808,2024-08-29,11785.66,Paid
47381,11673,2025-12-18,91218.53,Paid
47382,12735,2023-10-24,0.0,Missed
47383,14664,2024-10-07,12439.17,Paid
47384,13666,2024-04-27,99525.05,Late
47385,11575,2024-09-13,154517.06,Paid
47386,7973,2023-06-20,52416.56,Partial
47387,13346,2023-11-30,35418.25,Paid
47388,14263,2025-06-01,50398.2,Paid
47389,186,2025-07-22,115672.49,Paid
47390,8627,2024-06-21,235241.265,Paid
47391,11908,2025-06-28,52689.46,Paid
47392,2619,2023-04-11,85657.48,Paid
47393,12320,2023-05-31,28189.74,Paid
47394,8516,2023-03-23,17478.78,Late
47395,14055,2025-12-30,103940.25,Paid
47396,6795,2024-03-25,0.0,Missed
47397,8952,2026-03-06,86991.77,Late
47398,135,2023-07-16,70771.7,Paid
47399,12612,2023-11-23,16428.01,Paid
47400,13054,2025-05-13,28390.52,Paid
47401,7648,2023-09-27,21341.01,Paid
47402,12304,2027-01-18,62503.87,Paid
47403,9370,2023-05-04,95856.9,Late
47404,11942,2023-07-27,28730.55,Partial
47405,9794,2025-01-19,235241.265,Paid
47406,12409,2023-03-16,30719.28,Late
47407,9795,2024-10-22,23790.73,Paid
47408,6100,2026-08-04,20774.54,Paid
47409,12263,2023-08-11,205670.41,Paid
47410,11650,2025-12-14,99418.44,Late
47411,10034,2026-07-11,116761.03,Paid
47412,5512,2024-04-26,24678.5,Paid
47413,8069,2024-11-21,15642.3,Late
47414,7121,2024-07-21,33812.94,Paid
47415,3133,2026-11-17,27460.36,Paid
47416,4679,2026-01-13,70595.99,Partial
47417,6240,2025-06-13,46804.83,Paid
47418,5503,2023-12-16,84159.47,Paid
47419,7511,2025-01-01,24563.44,Late
47420,10726,2023-09-13,20552.2,Paid
47421,3402,2024-11-28,100328.25,Late
47422,4322,2025-08-05,53970.73,Paid
47423,7190,2024-07-06,94578.66,Paid
47424,9830,2025-09-02,27125.42,Paid
47425,5218,2023-06-06,99890.0,Paid
47426,10652,2024-12-25,161931.79,Paid
47427,10916,2023-08-05,29649.48,Paid
47428,3021,2024-09-24,38889.23,Paid
47429,7948,2023-08-21,56260.22,Paid
47430,12146,2023-12-26,45963.04,Partial
47431,14219,2025-02-13,37935.31,Paid
47432,8156,2026-08-03,105364.43,Paid
47433,11988,2024-12-22,156435.78,Paid
47434,14372,2023-03-09,10507.73,Paid
47435,475,2024-11-11,102281.47,Paid
47436,8446,2024-06-13,30615.51,Paid
47437,8077,2025-07-25,60069.9,Paid
47438,4022,2024-08-10,63921.19,Late
47439,12922,2024-07-05,35579.23,Partial
47440,2612,2025-06-10,147255.62,Paid
47441,10783,2024-10-21,119575.44,Paid
47442,14662,2025-01-17,97079.02,Paid
47443,5664,2025-11-02,76288.13,Late
47444,13441,2022-08-06,200971.86,Paid
47445,7537,2024-04-14,23681.36,Partial
47446,13951,2023-10-03,33524.69,Paid
47447,4227,2026-01-16,59617.49,Paid
47448,1395,2025-04-18,5869.37,Partial
47449,10802,2024-01-09,33374.73,Paid
47450,3825,2024-08-20,235241.265,Late
47451,3275,2023-04-18,86525.33,Partial
47452,7398,2026-03-15,32593.44,Paid
47453,7673,2023-05-03,46684.4,Late
47454,6033,2023-03-29,0.0,Missed
47455,6623,2024-06-21,35428.0,Paid
47456,10850,2023-08-25,106751.3,Paid
47457,7182,2025-07-13,235241.265,Paid
47458,6371,2025-05-24,8373.5,Late
47459,9040,2023-10-08,51598.35,Paid
47460,4771,2026-04-30,27067.81,Late
47461,2779,2025-02-27,12520.57,Partial
47462,14961,2024-06-06,100031.82,Paid
47463,2011,2024-01-16,28936.75,Partial
47464,8449,2022-06-26,60350.91,Paid
47465,14590,2023-11-04,12413.84,Paid
47466,2384,2023-12-12,121986.86,Paid
47467,3483,2027-02-14,43731.52,Paid
47468,12609,2024-02-19,94628.13,Paid
47469,7542,2025-04-25,112174.12,Paid
47470,5360,2025-03-17,35631.03,Paid
47471,2594,2025-07-03,8869.33,Paid
47472,11226,2024-07-21,21822.83,Partial
47473,6056,2025-06-26,82425.31,Paid
47474,10814,2023-12-08,84142.29,Paid
47475,3192,2025-04-24,126809.89,Paid
47476,792,2026-04-08,109421.79,Paid
47477,2433,2024-01-10,29272.87,Paid
47478,6178,2025-03-31,215986.09,Paid
47479,2237,2026-01-18,70165.52,Paid
47480,3648,2023-06-08,139849.09,Paid
47481,10887,2024-03-21,123823.23,Late
47482,704,2022-11-13,23011.05,Paid
47483,792,2026-12-08,115959.91,Late
47484,6266,2024-07-13,99174.02,Late
47485,4377,2024-09-01,114877.4,Paid
47486,5816,2025-04-01,0.0,Missed
47487,12683,2025-07-04,12018.18,Paid
47488,7971,2023-09-25,53392.4,Paid
47489,12954,2024-05-25,198101.1,Partial
47490,9942,2024-04-13,148972.09,Paid
47491,7791,2023-07-25,26379.68,Paid
47492,13172,2026-09-10,202828.07,Paid
47493,4056,2025-06-26,2805.25,Paid
47494,10139,2022-03-19,235241.265,Paid
47495,3751,2024-08-21,41322.65,Paid
47496,2054,2024-11-18,235241.265,Paid
47497,10577,2025-06-27,200710.63,Paid
47498,5300,2025-04-28,20723.68,Partial
47499,7673,2024-06-29,39754.94,Late
47500,7936,2024-06-30,19211.68,Late
47501,11102,2024-06-03,11661.54,Partial
47502,437,2025-01-14,0.0,Missed
47503,3506,2025-12-05,168277.86,Paid
47504,8724,2025-04-18,92139.22,Paid
47505,7188,2023-07-27,117873.71,Paid
47506,8842,2025-09-18,22807.75,Late
47507,10814,2023-12-07,68642.5,Late
47508,11871,2026-01-12,38840.41,Paid
47509,13137,2022-10-28,119170.63,Paid
47510,14159,2023-09-26,122320.02,Paid
47511,11017,2023-12-10,103179.9,Late
47512,14910,2024-07-17,43796.95,Paid
47513,7993,2025-03-17,26110.97,Partial
47514,14404,2024-08-20,58678.68,Paid
47515,147,2025-06-15,57913.63,Paid
47516,12357,2023-01-22,9779.17,Paid
47517,5343,2026-03-12,41917.72,Paid
47518,2259,2026-11-15,44760.87,Paid
47519,2760,2023-12-12,63619.06,Paid
47520,3820,2024-09-23,0.0,Missed
47521,3495,2025-04-18,134423.54,Paid
47522,9870,2024-11-23,235241.265,Paid
47523,3643,2025-08-30,68516.52,Paid
47524,11867,2025-02-27,60062.52,Paid
47525,3262,2025-06-16,36237.92,Partial
47526,13409,2022-08-21,214400.71,Paid
47527,12388,2025-10-14,16238.92,Paid
47528,10837,2025-02-27,90620.22,Paid
47529,9497,2023-03-19,235241.265,Paid
47530,2168,2023-09-22,26610.77,Late
47531,5218,2024-05-08,99163.66,Paid
47532,11856,2025-05-19,149718.11,Paid
47533,14327,2024-02-03,17836.19,Late
47534,1587,2024-08-19,83408.28,Late
47535,9188,2024-06-14,105766.93,Paid
47536,13186,2023-02-24,124024.55,Paid
47537,7035,2024-06-27,59901.12,Paid
47538,8945,2022-12-25,235241.265,Paid
47539,10848,2025-02-12,31869.58,Paid
47540,10738,2026-04-08,113649.06,Paid
47541,9434,2025-01-08,40452.8,Paid
47542,2508,2024-03-04,33112.69,Paid
47543,11267,2024-11-05,118902.59,Paid
47544,7712,2025-11-04,36967.93,Paid
47545,12232,2025-06-26,93972.05,Paid
47546,1496,2024-02-04,7635.47,Paid
47547,2502,2023-11-22,55082.57,Paid
47548,2581,2023-03-16,26796.07,Paid
47549,5228,2024-03-11,121092.32,Partial
47550,12847,2026-02-06,19122.58,Late
47551,5390,2026-02-18,26901.98,Paid
47552,7774,2025-03-28,22458.11,Paid
47553,12765,2025-05-14,117873.17,Paid
47554,9091,2023-06-23,44016.64,Paid
47555,148,2024-04-06,100393.51,Late
47556,6395,2024-01-18,0.0,Missed
47557,8185,2024-07-12,12123.9,Paid
47558,11431,2022-08-02,206357.42,Paid
47559,9991,2025-05-03,86162.42,Paid
47560,11151,2022-06-25,0.0,Missed
47561,10374,2025-01-09,15351.72,Paid
47562,1800,2023-08-18,75970.04,Paid
47563,5452,2025-04-17,28558.4,Paid
47564,10228,2025-01-04,111001.94,Paid
47565,8107,2026-03-19,15539.11,Paid
47566,14361,2022-02-08,22292.47,Paid
47567,3928,2023-11-28,56038.39,Late
47568,4026,2024-11-02,160085.87,Paid
47569,7390,2026-04-09,65948.51,Paid
47570,6176,2024-01-23,12527.64,Late
47571,4127,2023-03-28,150101.13,Paid
47572,7903,2024-01-06,4145.44,Late
47573,14470,2025-03-19,93791.83,Paid
47574,14308,2025-05-12,20606.56,Paid
47575,366,2023-09-06,34424.68,Late
47576,5679,2023-04-21,176284.91,Paid
47577,11478,2025-02-15,16163.28,Paid
47578,12453,2024-08-22,43634.9,Partial
47579,12873,2023-11-19,88079.17,Late
47580,10220,2025-08-18,98502.96,Paid
47581,244,2023-02-15,95115.58,Paid
47582,8115,2022-11-03,0.0,Missed
47583,5260,2023-03-27,64741.27,Paid
47584,3781,2025-03-12,143839.07,Paid
47585,4968,2024-09-21,7007.88,Partial
47586,9025,2022-08-17,88151.03,Paid
47587,11291,2023-09-06,15921.7,Partial
47588,13911,2024-01-09,99328.6,Paid
47589,3068,2025-06-04,71395.85,Paid
47590,10965,2024-01-11,47840.39,Late
47591,13693,2023-01-04,142679.56,Late
47592,3165,2023-11-18,69898.51,Paid
47593,3738,2023-05-20,144754.04,Paid
47594,13620,2023-01-23,43398.17,Paid
47595,12573,2023-02-05,145278.34,Paid
47596,2605,2022-09-06,73740.58,Paid
47597,11275,2023-04-11,137214.62,Paid
47598,9346,2023-12-04,191074.02,Paid
47599,639,2024-08-28,37434.6,Paid
47600,5459,2025-01-02,235241.265,Paid
47601,14260,2023-12-11,0.0,Missed
47602,5500,2025-03-29,235241.265,Paid
47603,4502,2025-10-28,95050.6,Paid
47604,7290,2023-06-06,43301.05,Paid
47605,2333,2025-11-29,187812.06,Paid
47606,168,2024-11-04,235241.265,Paid
47607,2604,2026-12-15,0.0,Missed
47608,6820,2026-03-16,31168.74,Paid
47609,5932,2024-11-01,80529.07,Paid
47610,14908,2025-09-19,27089.93,Paid
47611,13511,2024-06-15,48746.2,Paid
47612,8165,2024-07-08,0.0,Missed
47613,8951,2024-12-17,116380.51,Paid
47614,1649,2025-07-31,235241.265,Paid
47615,6216,2024-10-26,55548.76,Paid
47616,12694,2026-07-18,95140.05,Partial
47617,572,2026-05-09,12291.93,Paid
47618,5262,2024-09-25,0.0,Missed
47619,2181,2024-04-20,217098.61,Late
47620,3279,2023-11-15,171464.28,Late
47621,3171,2025-01-31,73977.07,Paid
47622,5669,2025-05-25,77128.87,Paid
47623,7466,2024-05-20,0.0,Missed
47624,7006,2024-09-26,51687.39,Paid
47625,11457,2023-12-08,58650.7,Paid
47626,1773,2023-03-09,111536.73,Paid
47627,13814,2025-09-18,77333.23,Paid
47628,1224,2023-12-15,235241.265,Paid
47629,4765,2025-06-01,74211.98,Partial
47630,14055,2026-01-01,106831.32,Paid
47631,8299,2024-12-10,26553.91,Paid
47632,10903,2025-12-04,8615.52,Paid
47633,8042,2025-06-15,94394.32,Paid
47634,7846,2027-01-21,141454.19,Paid
47635,2779,2025-10-23,19199.81,Late
47636,14424,2026-02-12,57688.84,Late
47637,5496,2024-10-01,22327.32,Paid
47638,9676,2024-09-25,91168.11,Paid
47639,3559,2025-12-15,16797.85,Paid
47640,9738,2024-09-17,98521.21,Paid
47641,10854,2023-02-03,110066.81,Late
47642,13165,2023-12-15,24264.09,Paid
47643,11086,2024-03-08,83087.51,Paid
47644,11946,2024-04-09,56140.27,Paid
47645,9692,2024-08-28,28881.25,Paid
47646,3684,2023-08-09,46463.92,Paid
47647,14098,2027-01-20,77819.5,Paid
47648,584,2025-04-12,48091.6,Paid
47649,9986,2023-08-26,21259.54,Partial
47650,10971,2024-04-07,36634.11,Paid
47651,11999,2026-03-06,0.0,Missed
47652,12995,2024-01-11,25301.37,Paid
47653,3691,2023-06-08,19126.96,Paid
47654,8447,2024-02-02,0.0,Missed
47655,7505,2025-01-05,20813.84,Partial
47656,12030,2023-06-13,111012.51,Paid
47657,475,2024-10-15,97689.01,Paid
47658,12655,2025-03-31,128135.49,Paid
47659,14274,2024-08-30,235241.265,Paid
47660,6118,2024-12-11,55524.81,Paid
47661,9846,2022-12-18,30671.52,Paid
47662,7154,2024-09-03,25959.53,Paid
47663,1781,2023-03-20,87205.37,Paid
47664,3350,2025-07-01,16733.97,Paid
47665,14731,2024-03-12,0.0,Missed
47666,9055,2025-09-28,22655.07,Paid
47667,3060,2026-04-25,70572.66,Late
47668,7711,2025-03-23,156785.15,Paid
47669,5028,2026-09-03,101735.03,Paid
47670,8147,2025-12-11,117458.74,Paid
47671,1677,2024-02-28,159454.74,Late
47672,9130,2024-07-07,119320.72,Paid
47673,11881,2026-08-07,10711.75,Paid
47674,6283,2026-10-27,99549.75,Paid
47675,13439,2024-07-30,24654.65,Partial
47676,4699,2026-03-10,216541.45,Paid
47677,242,2026-01-02,57571.77,Partial
47678,2707,2025-04-23,127526.08,Paid
47679,1121,2024-01-03,61929.01,Paid
47680,2546,2022-06-26,48609.2,Late
47681,4261,2024-03-17,235241.265,Late
47682,8265,2026-05-03,24335.46,Paid
47683,14700,2024-02-28,23829.88,Late
47684,3345,2024-10-08,103899.65,Paid
47685,5253,2023-06-23,108930.51,Paid
47686,12402,2024-09-13,113608.12,Paid
47687,5745,2025-10-25,73781.17,Partial
47688,14107,2024-05-16,51522.16,Partial
47689,104,2025-09-13,5307.61,Partial
47690,10950,2024-06-04,115387.31,Paid
47691,10671,2026-11-18,52741.88,Paid
47692,12490,2023-03-04,15231.55,Partial
47693,31,2024-09-01,8286.41,Late
47694,3865,2024-05-25,14211.28,Paid
47695,8682,2023-07-05,0.0,Missed
47696,2100,2025-09-13,28409.07,Paid
47697,3772,2025-02-24,150949.1,Paid
47698,9433,2026-08-14,10799.59,Paid
47699,10185,2022-11-26,7879.49,Late
47700,473,2023-03-22,37958.21,Paid
47701,3600,2025-02-07,63363.47,Paid
47702,12820,2023-11-13,112716.55,Paid
47703,9879,2022-07-04,40872.2,Paid
47704,14829,2024-01-27,36388.1,Paid
47705,11948,2026-04-15,12512.52,Paid
47706,8442,2023-08-11,25578.78,Paid
47707,6238,2025-12-13,45903.65,Paid
47708,1496,2024-04-10,2977.63,Partial
47709,14864,2023-12-30,135004.14,Paid
47710,1589,2024-04-22,23407.35,Partial
47711,14781,2024-08-10,14280.21,Partial
47712,9654,2026-01-01,12493.67,Paid
47713,6851,2026-01-31,175685.5,Paid
47714,6215,2025-05-19,127858.96,Partial
47715,7932,2023-12-20,0.0,Missed
47716,2599,2025-08-14,62903.92,Paid
47717,9656,2024-03-05,66707.35,Paid
47718,10333,2023-02-02,235241.265,Paid
47719,3147,2025-10-03,16497.97,Paid
47720,14700,2024-11-16,25600.19,Paid
47721,6841,2025-09-16,122046.09,Paid
47722,5505,2022-08-04,76533.63,Paid
47723,5140,2025-04-25,116058.6,Paid
47724,4904,2023-05-06,103746.01,Paid
47725,100,2023-12-23,75281.78,Paid
47726,13954,2022-10-31,5368.54,Partial
47727,4470,2024-05-08,29240.56,Late
47728,10570,2023-05-26,103235.47,Paid
47729,57,2024-09-09,87706.61,Paid
47730,2672,2024-06-30,235241.265,Paid
47731,7357,2023-06-02,49905.61,Paid
47732,7180,2025-04-05,17378.93,Late
47733,1538,2025-10-14,177010.92,Late
47734,14577,2025-06-02,1396.0,Partial
47735,5927,2025-12-20,119037.61,Paid
47736,1451,2024-06-07,118820.37,Paid
47737,5880,2022-11-03,74774.29,Paid
47738,11031,2024-11-23,37620.9,Paid
47739,14447,2023-05-21,60361.65,Paid
47740,8405,2024-08-13,25543.27,Paid
47741,11021,2023-02-07,139598.14,Paid
47742,9217,2024-08-05,48051.72,Paid
47743,31,2024-03-04,8735.99,Paid
47744,8128,2023-04-05,37828.4,Paid
47745,14524,2024-09-18,10617.14,Partial
47746,10501,2023-12-26,24305.89,Paid
47747,9340,2023-11-18,0.0,Missed
47748,6946,2022-10-23,55188.31,Paid
47749,9105,2024-02-02,114640.16,Late
47750,7591,2023-09-28,34060.92,Paid
47751,1440,2025-04-01,13880.1,Paid
47752,11162,2025-08-11,216216.2,Paid
47753,2107,2024-02-11,35743.64,Paid
47754,2903,2022-10-29,102519.42,Late
47755,14820,2025-09-06,12098.36,Paid
47756,9720,2025-02-22,235241.265,Paid
47757,13398,2023-05-06,18889.08,Paid
47758,5796,2025-10-23,36043.03,Paid
47759,7398,2026-05-07,33428.04,Paid
47760,6606,2024-09-21,8167.04,Partial
47761,10189,2025-06-05,45969.0,Paid
47762,11408,2026-04-01,6236.05,Paid
47763,6176,2023-03-24,13820.76,Paid
47764,11895,2024-03-30,106658.13,Paid
47765,4502,2024-09-02,100951.65,Paid
47766,7066,2023-05-02,178180.36,Late
47767,586,2025-01-04,160031.93,Paid
47768,2972,2022-03-08,49001.91,Paid
47769,3892,2024-01-20,27261.9,Paid
47770,2184,2023-03-09,33833.37,Partial
47771,5957,2025-03-12,52840.28,Partial
47772,12323,2026-01-23,66793.87,Paid
47773,8010,2023-03-19,118172.85,Paid
47774,1389,2023-06-13,30842.6,Paid
47775,13916,2026-08-16,227978.46,Paid
47776,6855,2023-02-17,26084.39,Late
47777,10212,2024-06-23,32837.41,Paid
47778,2133,2025-09-30,76393.95,Paid
47779,6356,2024-04-02,235241.265,Paid
47780,7563,2024-02-14,43441.18,Paid
47781,14037,2024-09-06,45865.3,Paid
47782,8237,2024-09-15,147193.6,Paid
47783,3543,2025-03-30,112765.31,Paid
47784,8918,2024-03-09,47416.11,Paid
47785,2602,2026-08-24,27986.09,Partial
47786,7067,2026-03-06,52908.01,Late
47787,10774,2024-04-22,88913.58,Paid
47788,12081,2024-05-14,39154.83,Partial
47789,1418,2025-03-14,105333.18,Paid
47790,221,2022-05-02,21460.64,Partial
47791,4985,2024-11-30,41345.84,Partial
47792,14867,2025-06-21,28635.79,Partial
47793,5872,2025-07-03,13646.22,Paid
47794,3877,2024-06-12,36573.8,Paid
47795,5392,2023-11-01,116764.68,Paid
47796,6927,2026-08-15,126215.56,Paid
47797,12526,2025-01-08,5792.15,Partial
47798,10570,2024-12-22,86275.79,Late
47799,12366,2025-09-30,14994.0,Late
47800,2897,2023-08-22,25851.83,Paid
47801,3620,2026-01-10,62866.78,Paid
47802,13567,2024-07-02,113863.8,Paid
47803,917,2025-10-27,164159.04,Paid
47804,8106,2025-06-11,33222.75,Partial
47805,3880,2025-07-28,59381.94,Late
47806,11909,2023-04-27,20411.71,Paid
47807,11660,2024-06-23,100231.19,Paid
47808,14611,2025-02-08,91044.62,Paid
47809,4864,2023-11-04,51202.02,Paid
47810,14829,2024-04-23,36251.29,Paid
47811,9949,2024-03-05,54528.88,Late
47812,6072,2022-10-23,53288.14,Paid
47813,3880,2026-03-21,59058.53,Paid
47814,6315,2024-10-28,71137.46,Paid
47815,4425,2024-05-13,72151.37,Paid
47816,10396,2025-08-18,0.0,Missed
47817,8653,2022-09-18,16083.61,Paid
47818,412,2024-03-11,235241.265,Paid
47819,10804,2025-05-29,36097.54,Partial
47820,6683,2023-10-21,73208.37,Late
47821,6675,2025-09-03,154685.28,Paid
47822,12218,2026-01-04,0.0,Missed
47823,345,2024-10-30,34927.98,Paid
47824,13662,2024-11-03,133925.33,Late
47825,11504,2022-06-23,74027.13,Paid
47826,7693,2026-01-02,21716.76,Paid
47827,9538,2026-01-03,28358.67,Late
47828,1919,2023-06-16,123619.65,Paid
47829,10577,2025-06-27,203430.01,Paid
47830,563,2024-12-09,48015.19,Paid
47831,51,2026-03-12,34395.31,Partial
47832,13992,2025-10-02,82032.97,Paid
47833,6503,2024-05-28,16449.65,Late
47834,5409,2024-03-13,35910.21,Late
47835,10158,2025-06-06,235241.265,Paid
47836,14151,2025-02-27,235241.265,Paid
47837,12960,2024-09-17,64811.17,Paid
47838,4103,2025-03-17,18673.48,Paid
47839,11134,2024-05-18,70350.25,Paid
47840,7151,2024-05-29,28361.43,Paid
47841,5771,2024-10-28,70962.5,Paid
47842,14317,2024-07-22,79167.29,Paid
47843,1652,2023-02-22,16498.48,Paid
47844,2098,2025-05-26,109323.68,Paid
47845,13603,2023-08-10,24676.45,Paid
47846,7561,2025-03-10,129076.4,Late
47847,11695,2025-03-12,12556.28,Paid
47848,2787,2023-11-30,7417.38,Partial
47849,13816,2023-12-04,182211.71,Paid
47850,13384,2025-07-05,133999.7,Paid
47851,1863,2026-03-21,31010.66,Paid
47852,689,2023-06-03,113573.55,Paid
47853,11185,2023-09-05,168933.85,Paid
47854,9896,2024-10-24,43188.86,Paid
47855,10891,2025-01-18,111555.36,Paid
47856,12140,2025-06-01,111710.9,Paid
47857,11494,2025-01-06,153906.02,Paid
47858,3637,2024-04-03,214614.46,Paid
47859,10636,2024-12-02,235241.265,Paid
47860,2865,2022-12-21,49939.22,Paid
47861,2057,2024-02-04,37555.84,Late
47862,13114,2025-04-22,235241.265,Paid
47863,10377,2023-11-04,51115.39,Paid
47864,13587,2026-02-07,101449.26,Paid
47865,7195,2026-02-22,26915.6,Paid
47866,3168,2023-10-04,33111.93,Paid
47867,8139,2024-02-17,75393.5,Paid
47868,14994,2024-07-14,14024.3,Paid
47869,8620,2026-03-24,24888.61,Paid
47870,5521,2022-12-14,72910.46,Paid
47871,6861,2025-03-27,93995.01,Late
47872,6101,2024-09-12,74162.61,Paid
47873,5006,2025-10-11,32829.42,Paid
47874,2418,2026-05-17,101939.12,Paid
47875,9910,2025-11-07,27033.41,Paid
47876,6802,2025-03-14,115360.16,Paid
47877,5756,2023-02-16,116200.87,Paid
47878,13516,2024-05-03,115819.72,Paid
47879,13770,2023-11-09,19864.03,Paid
47880,13985,2024-10-27,59307.26,Paid
47881,12876,2023-07-31,196129.67,Partial
47882,7730,2023-10-30,212998.81,Paid
47883,3393,2025-11-14,69121.62,Paid
47884,9025,2022-06-23,82845.23,Paid
47885,3289,2024-05-12,116532.22,Paid
47886,11134,2024-07-18,70220.03,Paid
47887,6679,2023-01-11,29765.95,Late
47888,10041,2025-03-03,100500.33,Paid
47889,7030,2023-06-13,31616.76,Paid
47890,7335,2024-05-17,41537.83,Paid
47891,2624,2023-09-26,50605.36,Paid
47892,339,2024-12-16,39256.94,Paid
47893,14402,2026-05-08,30737.76,Paid
47894,13076,2024-06-06,67410.43,Paid
47895,8636,2023-10-23,12121.4,Paid
47896,142,2026-04-08,24899.04,Paid
47897,7431,2024-09-24,13142.1,Paid
47898,3078,2023-09-25,35486.81,Paid
47899,13625,2024-11-19,104923.57,Paid
47900,6570,2025-04-22,226242.88,Paid
47901,4484,2023-08-20,205179.8,Paid
47902,101,2024-09-08,235241.265,Paid
47903,9996,2024-09-09,68172.86,Late
47904,9367,2023-08-22,0.0,Missed
47905,11618,2024-10-16,60703.92,Paid
47906,9714,2023-08-12,6487.0,Paid
47907,7958,2024-12-14,43484.74,Paid
47908,2867,2022-09-22,220650.91,Paid
47909,3194,2026-06-01,38181.74,Paid
47910,13194,2023-07-24,45311.55,Paid
47911,14016,2024-07-06,104661.83,Late
47912,9901,2024-12-16,87363.32,Paid
47913,5902,2024-09-22,0.0,Missed
47914,9873,2024-09-03,131432.85,Paid
47915,4604,2024-04-09,111773.23,Paid
47916,12242,2026-09-21,67749.96,Partial
47917,11781,2023-08-03,23983.71,Paid
47918,7181,2026-03-15,42999.27,Paid
47919,11625,2025-05-21,0.0,Missed
47920,3991,2023-08-27,13518.5,Paid
47921,1402,2024-06-12,110168.09,Paid
47922,10813,2025-06-13,98320.76,Paid
47923,10262,2023-12-16,118182.2,Late
47924,596,2026-03-19,99024.6,Paid
47925,13359,2024-04-16,97854.9,Paid
47926,7137,2025-02-11,28328.17,Paid
47927,3115,2026-02-18,81408.96,Paid
47928,4757,2025-01-09,69930.91,Late
47929,10903,2025-10-03,8184.89,Paid
47930,9231,2023-11-27,22215.79,Paid
47931,61,2023-11-23,53882.22,Paid
47932,4985,2026-02-23,61997.86,Paid
47933,12437,2024-07-29,57769.49,Paid
47934,6356,2024-04-07,235241.265,Paid
47935,12682,2026-05-27,216992.51,Late
47936,8580,2023-10-01,35590.43,Paid
47937,1095,2025-03-06,108795.54,Paid
47938,13346,2023-03-08,35214.06,Paid
47939,2607,2024-03-16,20653.31,Paid
47940,2892,2025-06-30,31194.01,Late
47941,7804,2023-07-23,61234.86,Paid
47942,5411,2025-06-12,28874.49,Paid
47943,12577,2024-11-17,66866.59,Paid
47944,6447,2024-06-06,76840.14,Paid
47945,5489,2022-12-11,0.0,Missed
47946,9579,2023-11-04,58978.05,Paid
47947,13302,2024-09-10,40233.43,Late
47948,3881,2025-04-11,0.0,Missed
47949,7134,2025-04-02,155098.72,Paid
